Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region,state
8/27/2017,1.93,624618.47,87298.17,336708.41,115570.89,8541,7467.87,8186.79,2183.34,conventional,2017,Chicago,Illinois
8/20/2017,1.88,674811.14,91477.74,349704,140354.25,93275.15,79635.38,973.11,4566.66,conventional,2017,Chicago,Illinois
8/13/2017,1.89,640354.46,64033.75,355733.16,135484.85,8512.7,72282.38,8346.94,4473.38,conventional,2017,Chicago,Illinois
8/6/2017,1.72,692140.55,68696.24,401419.79,136884.94,85139.58,71189.43,8973.49,4976.66,conventional,2017,Chicago,Illinois
7/30/2017,1.62,735265.55,76110.93,447892.34,134637.19,76625.9,66465.51,7716.18,2443.4,conventional,2017,Chicago,Illinois
7/23/2017,1.59,752799.06,79551.49,459858.58,127440.73,85948.26,73112.31,7949.29,4886.66,conventional,2017,Chicago,Illinois
7/16/2017,1.54,801887.84,91095.18,486178.44,129762.05,94852.17,84928.16,599.57,414.44,conventional,2017,Chicago,Illinois
7/9/2017,1.54,880107.48,82890.07,504037.61,168507.26,124672.54,12261.96,658.36,1952.22,conventional,2017,Chicago,Illinois
7/2/2017,1.45,943746.5,128743.48,534893.06,149582.02,13527.94,128738.67,327.15,1462.12,conventional,2017,Chicago,Illinois
6/25/2017,1.44,868770.67,132426.14,473567.46,139914.23,122862.84,1192.4,764.5,378.75,conventional,2017,Chicago,Illinois
6/18/2017,1.53,862382.95,68578.06,549159.54,138493.75,16151.6,13151.37,528.32,2471.91,conventional,2017,Chicago,Illinois
6/11/2017,1.6,807370.03,87526.68,514710.25,122729.21,8243.89,76117.78,1456,483.11,conventional,2017,Chicago,Illinois
6/4/2017,1.64,776194.77,79878.4,493631.53,132270.53,7414.31,61829.43,244.78,6144.1,conventional,2017,Chicago,Illinois
5/28/2017,1.63,781085.77,62151.32,538899.85,103858.53,76176.7,69117.6,1927.78,513.69,conventional,2017,Chicago,Illinois
5/21/2017,1.64,764241.14,67698.15,496380.19,123099.28,7763.52,67.24,274.6,7323.22,conventional,2017,Chicago,Illinois
5/14/2017,1.6,792532.64,99653.4,470279.57,147524.4,7575.27,6896.93,2127.3,441.31,conventional,2017,Chicago,Illinois
5/7/2017,1.51,976084.98,133904.86,591928.07,162708.29,87543.76,75728.85,234.19,951.72,conventional,2017,Chicago,Illinois
4/30/2017,1.62,787324.19,81817.28,498579.75,125905.46,8121.7,72854.76,2421.11,5745.83,conventional,2017,Chicago,Illinois
4/23/2017,1.63,719367.5,81460.1,470214.98,94819.76,72872.66,66653.73,1911.72,437.21,conventional,2017,Chicago,Illinois
4/16/2017,1.65,742675.28,65083.44,490301.8,104457.58,82832.46,75155.6,237.78,5369.8,conventional,2017,Chicago,Illinois
4/9/2017,1.65,699592.47,70040.01,454691.92,102227.68,72632.86,63362.77,2625.56,6644.53,conventional,2017,Chicago,Illinois
4/2/2017,1.65,676300.83,64888.08,452598.7,97671.17,61142.88,56.95,934.56,427.37,conventional,2017,Chicago,Illinois
3/26/2017,1.64,656875.03,60039.23,432870.45,101928.61,6236.74,5694.92,1563.34,3568.48,conventional,2017,Chicago,Illinois
3/19/2017,1.64,678898.01,61927.68,448962.74,103000.56,657.3,61719.23,814.44,2473.36,conventional,2017,Chicago,Illinois
3/12/2017,1.66,665364.72,59930.13,446178.36,105820.92,53435.31,47528.5,1346.79,456.47,conventional,2017,Chicago,Illinois
3/5/2017,1.62,680803.2,59136.57,454626.1,98165.17,68875.36,62917.85,114.45,4853.6,conventional,2017,Chicago,Illinois
2/26/2017,1.61,674827.05,52553.89,442525.98,110938.64,6888.54,62915.36,143.34,4489.84,conventional,2017,Chicago,Illinois
2/19/2017,1.27,728402.35,61491.2,461727.3,133540.34,71643.51,64795.3,1514.44,5333.77,conventional,2017,Chicago,Illinois
2/12/2017,1.05,874349.55,144293.33,454380.75,187793.92,87881.55,81975.72,214.44,381.39,conventional,2017,Chicago,Illinois
2/5/2017,0.7,1621253.97,378806.26,912672.33,224554.5,1522.88,94444.33,1936.79,8839.76,conventional,2017,Chicago,Illinois
1/29/2017,1.1,830499.38,86213.34,511365.64,135946.07,96974.33,85615.7,1691.15,9667.48,conventional,2017,Chicago,Illinois
1/22/2017,1.21,845065.66,120093.41,497235.79,136328.96,9147.5,83227.7,168.17,6499.63,conventional,2017,Chicago,Illinois
1/15/2017,1.23,776820.81,78836.36,480071.92,142550.33,75362.2,6732.1,1595.12,6465.7,conventional,2017,Chicago,Illinois
1/8/2017,1.16,822522.24,79629.99,499835.88,151447.25,9169.12,81467.82,142.5,8721.25,conventional,2017,Chicago,Illinois
1/1/2017,1.15,803348.87,87695.7,531287.44,114647.36,69718.37,6355.62,178.38,589.37,conventional,2017,Chicago,Illinois
3/25/2018,1.36,908202.13,142681.06,463136.28,174975.75,12749.4,13579.41,22467.4,1362.59,conventional,2018,Chicago,Illinois
3/18/2018,1.42,841171.24,85185.29,435552.05,174149.72,146284.18,1135.76,34764.91,1483.51,conventional,2018,Chicago,Illinois
3/11/2018,1.54,830421.03,95041.64,454041.33,142564.1,138773.96,1438.58,37184.96,115.42,conventional,2018,Chicago,Illinois
3/4/2018,1.53,820728.47,109595.38,465039.55,104755.22,141338.32,97377.72,42517.93,1442.67,conventional,2018,Chicago,Illinois
2/25/2018,1.51,794925.31,74465.63,452448.67,131640.53,13637.48,9123.86,44466.75,879.87,conventional,2018,Chicago,Illinois
2/18/2018,1.53,736317.26,67207.4,403149.52,131732.99,134227.35,9883.7,35146.84,276.81,conventional,2018,Chicago,Illinois
2/11/2018,1.39,897178.36,131360.75,488374.4,154223.75,123219.46,8521.17,3763.73,945.56,conventional,2018,Chicago,Illinois
2/4/2018,0.88,1802646.35,257095.68,1235325.42,158735.41,151489.84,91953.59,59112.77,423.48,conventional,2018,Chicago,Illinois
1/28/2018,1.36,947968.47,108233.69,515116.55,124271.04,2347.19,79871.28,12462.37,13.54,conventional,2018,Chicago,Illinois
1/21/2018,1.42,951648.11,110759.53,473797.46,154585.97,21255.15,79124.15,13337.44,1.56,conventional,2018,Chicago,Illinois
1/14/2018,1.64,762997.53,82376.44,440322.05,134141.55,16157.49,93374.57,12782.92,,conventional,2018,Chicago,Illinois
1/7/2018,1.5,842141.42,132853.21,475772.58,139314.8,942.83,8519.84,9161.86,19.13,conventional,2018,Chicago,Illinois
12/27/2015,1.58,20995.37,1064.71,19320.66,0,61,61,,,organic,2015,Chicago,Illinois
12/20/2015,1.58,22452.3,730.65,21574.99,0,146.66,143.33,3.33,,organic,2015,Chicago,Illinois
12/13/2015,1.59,24059.71,876.48,23109.9,0,73.33,73.33,,,organic,2015,Chicago,Illinois
12/6/2015,1.59,27081.13,819.66,26104.8,0,156.67,156.67,,,organic,2015,Chicago,Illinois
11/29/2015,1.59,22168.32,457.29,21677.7,0,33.33,33.33,,,organic,2015,Chicago,Illinois
11/22/2015,1.57,24095.66,716.68,23255.65,0,123.33,12,3.33,,organic,2015,Chicago,Illinois
11/15/2015,1.58,25759.36,609.3,24890.06,0,26,26,,,organic,2015,Chicago,Illinois
11/8/2015,1.59,26247.16,643.23,24713.93,0,89,89,,,organic,2015,Chicago,Illinois
11/1/2015,1.6,24450.48,936.9,23373.58,0,14,14,,,organic,2015,Chicago,Illinois
10/25/2015,1.61,22648.93,1033.01,21495.92,0,12,12,,,organic,2015,Chicago,Illinois
10/18/2015,1.79,19818.98,1237.5,18374.81,0,26.67,26.67,,,organic,2015,Chicago,Illinois
10/11/2015,1.69,19520.71,933.6,18480.44,0,16.67,16.67,,,organic,2015,Chicago,Illinois
10/4/2015,1.78,20398.64,787.1,19394.87,0,216.67,216.67,,,organic,2015,Chicago,Illinois
9/27/2015,1.67,24311.76,1213.4,23051.69,0,46.67,46.67,,,organic,2015,Chicago,Illinois
9/20/2015,1.6,26935.23,1188.26,25203.64,0,543.33,543.33,,,organic,2015,Chicago,Illinois
9/13/2015,1.61,27327.18,985.56,26008.45,0,333.17,323.33,9.84,,organic,2015,Chicago,Illinois
9/6/2015,1.61,28269.21,1283.81,26272.22,0,713.18,73.33,9.85,,organic,2015,Chicago,Illinois
8/30/2015,1.6,30663.55,1065.92,29017.63,0,58,58,,,organic,2015,Chicago,Illinois
8/23/2015,1.61,31623.52,1517.15,29613.04,0,493.33,493.33,,,organic,2015,Chicago,Illinois
8/16/2015,1.62,29458.3,1142.46,27912.51,0,43.33,43.33,,,organic,2015,Chicago,Illinois
8/9/2015,1.62,28253.94,1173.62,26743.66,0,336.66,333.33,3.33,,organic,2015,Chicago,Illinois
8/2/2015,1.59,27490.93,614.02,26526.91,0,35,35,,,organic,2015,Chicago,Illinois
7/26/2015,1.62,26098.32,401.96,25320.55,0,375.81,346.67,29.14,,organic,2015,Chicago,Illinois
7/19/2015,1.65,19677.2,562.05,18741.42,0,373.73,263.33,11.4,,organic,2015,Chicago,Illinois
7/12/2015,1.66,18945.72,253.02,18087.09,0,65.61,566.67,38.94,,organic,2015,Chicago,Illinois
7/5/2015,1.67,19704.96,186.43,18998.53,0,52,52,,,organic,2015,Chicago,Illinois
6/28/2015,1.68,18877.36,576.78,18163.91,0,136.67,136.67,,,organic,2015,Chicago,Illinois
6/21/2015,1.82,16136.49,655.45,15171.04,0,31,31,,,organic,2015,Chicago,Illinois
6/14/2015,1.87,18374.82,502.87,17175.28,0,696.67,696.67,,,organic,2015,Chicago,Illinois
6/7/2015,1.85,19636.24,857.74,18325.17,0,453.33,453.33,,,organic,2015,Chicago,Illinois
5/31/2015,1.85,18625.81,599.1,17156.71,0,87,87,,,organic,2015,Chicago,Illinois
5/24/2015,1.86,20871.17,552.15,19632.59,0,686.43,68,6.43,,organic,2015,Chicago,Illinois
5/17/2015,1.57,24727.46,201.46,24405.82,0,12.18,3,9.18,,organic,2015,Chicago,Illinois
5/10/2015,1.47,27146.38,455.63,23858.81,0,2831.94,93.33,1928.61,,organic,2015,Chicago,Illinois
5/3/2015,1.51,27210.49,672.05,26198.44,0,34,34,,,organic,2015,Chicago,Illinois
4/26/2015,1.51,31932.1,920.16,30398.61,0,613.33,613.33,,,organic,2015,Chicago,Illinois
4/19/2015,1.55,27489.48,614.18,25888.63,0,986.67,986.67,,,organic,2015,Chicago,Illinois
4/12/2015,1.3,88346.47,722.16,86707.64,0,916.67,916.67,,,organic,2015,Chicago,Illinois
4/5/2015,1.65,21064.17,112.46,20035.04,0,916.67,916.67,,,organic,2015,Chicago,Illinois
3/29/2015,1.66,15545.06,119.66,14605.4,0,82,82,,,organic,2015,Chicago,Illinois
3/22/2015,1.67,16076.52,436.1,15367.09,0,273.33,273.33,,,organic,2015,Chicago,Illinois
3/15/2015,1.64,15001.33,990.98,12767.2,0,1243.15,1243.15,,,organic,2015,Chicago,Illinois
3/8/2015,1.62,16545.05,818.74,13266.68,0,2459.63,2459.63,,,organic,2015,Chicago,Illinois
3/1/2015,1.82,11842.47,637.51,9823.85,0,1381.11,1381.11,,,organic,2015,Chicago,Illinois
2/22/2015,1.83,10235.09,511.72,8648.92,0,174.45,174.45,,,organic,2015,Chicago,Illinois
2/15/2015,1.81,10575.65,948.53,8233.79,0,1393.33,1393.33,,,organic,2015,Chicago,Illinois
2/8/2015,1.78,9910.84,1224.22,6971.06,0,1715.56,1715.56,,,organic,2015,Chicago,Illinois
2/1/2015,1.52,14391.05,1363.35,11835.47,0,1192.23,1192.23,,,organic,2015,Chicago,Illinois
1/25/2015,1.83,10951.51,711.63,9515.44,0,724.44,724.44,,,organic,2015,Chicago,Illinois
1/18/2015,1.81,12499.87,1154.81,10830.61,0,514.45,514.45,,,organic,2015,Chicago,Illinois
1/11/2015,1.79,12915.74,1426.75,10900.1,0,588.89,588.89,,,organic,2015,Chicago,Illinois
1/4/2015,1.49,17723.17,1189.35,15628.27,0,95.55,95.55,,,organic,2015,Chicago,Illinois
12/25/2016,1.34,33412.35,52.77,30236.66,0,3122.92,3122.92,,,organic,2016,Chicago,Illinois
12/18/2016,1.34,40115.97,59.36,37133.28,0,2923.33,2923.33,,,organic,2016,Chicago,Illinois
12/11/2016,1.32,54112.89,63.34,50779.13,0,327.42,327.42,,,organic,2016,Chicago,Illinois
12/4/2016,1.71,35156.8,87.48,31941.41,0,3127.91,3127.91,,,organic,2016,Chicago,Illinois
11/27/2016,2.3,20020.98,57.34,16648.36,0,3315.28,3315.28,,,organic,2016,Chicago,Illinois
11/20/2016,2.3,24924.61,49.68,22005.49,0,2869.44,2869.44,,,organic,2016,Chicago,Illinois
11/13/2016,2.25,28482.64,56.66,25011.26,0,3414.72,3414.72,,,organic,2016,Chicago,Illinois
11/6/2016,2.24,28818.87,38.61,24966.93,0,3813.33,3813.33,,,organic,2016,Chicago,Illinois
10/30/2016,2.23,32607.37,88.54,29520.64,0,2998.19,2998.19,,,organic,2016,Chicago,Illinois
10/23/2016,2.2,28740.94,84.24,25376.14,0,328.56,3276.12,4.44,,organic,2016,Chicago,Illinois
10/16/2016,2.11,30428.53,72.62,26383.82,0,3972.9,3972.9,,,organic,2016,Chicago,Illinois
10/9/2016,2.04,26995.26,79.04,23403.99,0,3512.23,3512.23,,,organic,2016,Chicago,Illinois
10/2/2016,2.05,27147.49,100.4,24049.87,0,2997.22,2997.22,,,organic,2016,Chicago,Illinois
9/25/2016,2.05,26730.61,93.75,24273.38,0,2363.48,2363.48,,,organic,2016,Chicago,Illinois
9/18/2016,2.06,21876.53,98.1,19190.24,0,2588.19,2588.19,,,organic,2016,Chicago,Illinois
9/11/2016,2.07,30146.46,92.82,27851.41,0,222.23,222.23,,,organic,2016,Chicago,Illinois
9/4/2016,2.08,29892.84,91.7,27757.81,0,243.33,243.33,,,organic,2016,Chicago,Illinois
8/28/2016,2.09,27637.06,699.1,25426.29,0,1511.67,1511.67,,,organic,2016,Chicago,Illinois
8/21/2016,2.08,31252.62,69.71,29470.17,0,1712.74,1712.74,,,organic,2016,Chicago,Illinois
8/14/2016,2.09,27655.2,84.15,26189.38,0,1381.67,1381.67,,,organic,2016,Chicago,Illinois
8/7/2016,2.13,26720.39,75.65,25684.18,0,96.56,96.56,,,organic,2016,Chicago,Illinois
7/31/2016,2.11,28969.34,80.77,27361.91,0,1526.66,1526.66,,,organic,2016,Chicago,Illinois
7/24/2016,1.93,24894.83,107.07,20034.42,0,4753.34,4753.34,,,organic,2016,Chicago,Illinois
7/17/2016,1.89,26249.13,60.77,23561.14,0,2627.22,2627.22,,,organic,2016,Chicago,Illinois
7/10/2016,2.01,12651.27,40.37,10422.02,0,2188.88,2184.44,4.44,,organic,2016,Chicago,Illinois
7/3/2016,1.5,15807.19,85.18,13515.35,0,226.66,226.66,,,organic,2016,Chicago,Illinois
6/26/2016,1.8,27771.37,60.12,25630.13,0,281.12,281.12,,,organic,2016,Chicago,Illinois
6/19/2016,1.53,37650.61,122.15,35503.46,0,225,225,,,organic,2016,Chicago,Illinois
6/12/2016,1.53,40535.05,162.25,38677.24,0,1695.56,1695.56,,,organic,2016,Chicago,Illinois
6/5/2016,1.24,42580.14,105.86,41327.69,0,1146.59,1146.59,,,organic,2016,Chicago,Illinois
5/29/2016,1.08,65325.69,186.15,64298.18,0,841.36,841.36,,,organic,2016,Chicago,Illinois
5/22/2016,1.33,45768.24,77.57,44459.63,0,1231.4,1231.4,,,organic,2016,Chicago,Illinois
5/15/2016,1.61,32454.82,37.45,30432.28,0,1985.9,1985.9,,,organic,2016,Chicago,Illinois
5/8/2016,1.62,34200.94,83.69,33146.9,0,97.35,97.35,,,organic,2016,Chicago,Illinois
5/1/2016,1.61,31458.63,102.92,30785.77,0,569.94,569.94,,,organic,2016,Chicago,Illinois
4/24/2016,1.63,35192.95,66.02,34696.93,0,43,43,,,organic,2016,Chicago,Illinois
4/17/2016,1.55,25405.66,97.85,24629.54,0,678.27,678.27,,,organic,2016,Chicago,Illinois
4/10/2016,1.68,35474.03,70.12,35212.51,0,191.4,191.4,,,organic,2016,Chicago,Illinois
4/3/2016,1.66,35602.29,95.32,35272.75,0,234.22,234.22,,,organic,2016,Chicago,Illinois
3/27/2016,1.5,35086.33,171.4,34565.26,0,349.67,349.67,,,organic,2016,Chicago,Illinois
3/20/2016,1.5,32456.45,152.43,31926.73,0,377.29,377.29,,,organic,2016,Chicago,Illinois
3/13/2016,1.5,29584.31,110.77,28997.72,0,475.82,475.82,,,organic,2016,Chicago,Illinois
3/6/2016,1.49,36774.58,736.06,35610.75,0,427.77,427.77,,,organic,2016,Chicago,Illinois
2/28/2016,1.6,34164.85,918.49,32243.52,0,12.84,12.84,,,organic,2016,Chicago,Illinois
2/21/2016,1.55,32492.15,945.63,28552.71,0,2993.81,2993.81,,,organic,2016,Chicago,Illinois
2/14/2016,1.58,28656.64,751.06,25968.76,0,1936.82,1936.82,,,organic,2016,Chicago,Illinois
2/7/2016,1.6,31000.01,872.31,29897.7,0,23,23,,,organic,2016,Chicago,Illinois
1/31/2016,1.61,28813.36,814.1,27719.26,0,28,28,,,organic,2016,Chicago,Illinois
1/24/2016,1.62,25004.87,976.46,23728.41,0,3,3,,,organic,2016,Chicago,Illinois
1/17/2016,1.52,25573.57,777.31,24636.26,0,16,16,,,organic,2016,Chicago,Illinois
1/10/2016,1.62,35835.37,1437.58,34064.46,0,333.33,333.33,,,organic,2016,Chicago,Illinois
1/3/2016,1.62,24460.46,931.2,23415.93,0,113.33,113.33,,,organic,2016,Chicago,Illinois
12/31/2017,1.79,26040.03,142,16241,0,9657.3,965.37,6.66,,organic,2017,Chicago,Illinois
12/24/2017,1.81,32444.19,324.23,21629.94,0,149.2,1483.35,6.67,,organic,2017,Chicago,Illinois
12/17/2017,1.39,44435.16,946.46,21147.93,0,2234.77,2234.77,,,organic,2017,Chicago,Illinois
12/10/2017,1.65,40734.03,180.13,30865.75,0,9688.15,9681.49,6.66,,organic,2017,Chicago,Illinois
12/3/2017,1.75,32233.21,21.79,24946.69,0,7264.73,729.18,55.55,,organic,2017,Chicago,Illinois
11/26/2017,1.73,28513.37,35.72,19019.1,0,9458.55,9427.44,31.11,,organic,2017,Chicago,Illinois
11/19/2017,1.79,27898.67,29.29,20559.98,0,739.4,7291.62,17.78,,organic,2017,Chicago,Illinois
11/12/2017,2.06,32924.34,24.78,25147.1,0,7752.46,7733.57,18.89,,organic,2017,Chicago,Illinois
11/5/2017,1.95,41108.47,24.68,31160.28,0,9923.51,9915.74,7.77,,organic,2017,Chicago,Illinois
10/29/2017,2.06,35333.89,29.29,28053.8,0,725.8,7239.69,11.11,,organic,2017,Chicago,Illinois
10/22/2017,2.1,33775.92,38.23,23237.19,0,15.5,1491.61,8.89,,organic,2017,Chicago,Illinois
10/15/2017,1.9,42271.67,24.19,30172.08,0,1275.4,127.96,4.44,,organic,2017,Chicago,Illinois
10/8/2017,1.8,44054.7,50.6,31925.41,0,1278.69,127.92,7.77,,organic,2017,Chicago,Illinois
10/1/2017,1.84,31903.97,61.05,25186.76,0,6656.16,6656.16,,,organic,2017,Chicago,Illinois
9/24/2017,1.92,33346.53,110.63,25900.41,0,7335.49,7331.5,4.44,,organic,2017,Chicago,Illinois
9/17/2017,2.13,28047.95,123.84,20717.47,0,726.64,726.64,,,organic,2017,Chicago,Illinois
9/10/2017,1.96,26481.45,245.66,17923.99,0,8311.8,8311.8,,,organic,2017,Chicago,Illinois
9/3/2017,2.05,20131.27,107.44,11896.8,0,8127.3,8127.3,,,organic,2017,Chicago,Illinois
8/27/2017,2.11,26530.32,91.53,18593.95,0,7844.84,7844.84,,,organic,2017,Chicago,Illinois
8/20/2017,1.71,13896.65,51.92,5013.57,0,8831.16,8824.49,6.67,,organic,2017,Chicago,Illinois
8/13/2017,1.69,17452.06,65.48,6949.79,0,1436.79,1433.46,3.33,,organic,2017,Chicago,Illinois
8/6/2017,1.74,13741.86,38.53,7883,0,582.33,582.33,,,organic,2017,Chicago,Illinois
7/30/2017,1.9,39043.11,93.55,31700.84,0,7248.72,7248.72,,,organic,2017,Chicago,Illinois
7/23/2017,1.88,36591.27,87.93,31152.43,0,535.91,535.91,,,organic,2017,Chicago,Illinois
7/16/2017,1.83,43700.57,84.45,35396.03,0,8192.12,8192.12,,,organic,2017,Chicago,Illinois
7/9/2017,1.99,34529.39,101.56,33439.5,0,988.33,988.33,,,organic,2017,Chicago,Illinois
7/2/2017,1.98,34696.48,88.99,33041.8,0,1565.69,1565.69,,,organic,2017,Chicago,Illinois
6/25/2017,1.98,34223.93,151.52,33077.68,0,994.73,991.4,3.33,,organic,2017,Chicago,Illinois
6/18/2017,1.98,36015.84,47.8,34824.05,0,1143.99,1143.99,,,organic,2017,Chicago,Illinois
6/11/2017,1.96,44859.81,68.64,42911.11,0,188.6,188.6,,,organic,2017,Chicago,Illinois
6/4/2017,1.94,46993.63,41.82,43896.68,0,355.13,35.69,4.44,,organic,2017,Chicago,Illinois
5/28/2017,1.93,48877.42,61.8,43856.32,0,4959.3,4959.3,,,organic,2017,Chicago,Illinois
5/21/2017,1.94,44591.86,34.84,40715.22,0,3841.8,3841.8,,,organic,2017,Chicago,Illinois
5/14/2017,1.93,40490.25,71.71,36510.68,0,397.86,397.86,,,organic,2017,Chicago,Illinois
5/7/2017,1.95,42798.67,42.84,39979.02,0,2776.81,2776.81,,,organic,2017,Chicago,Illinois
4/30/2017,1.97,46274.23,39.74,44553.79,0,168.7,168.7,,,organic,2017,Chicago,Illinois
4/23/2017,1.67,50574.88,144.02,46354.05,0,476.81,472.37,4.44,,organic,2017,Chicago,Illinois
4/16/2017,1.74,68194.97,189.55,63660.83,0,4344.59,4344.59,,,organic,2017,Chicago,Illinois
4/9/2017,1.95,57024.53,298.8,53040.02,0,3685.71,3685.71,,,organic,2017,Chicago,Illinois
4/2/2017,1.94,56046.88,538.54,51259.58,0,4248.76,4248.76,,,organic,2017,Chicago,Illinois
3/26/2017,1.67,48330.46,1252.26,43428.38,0,3649.82,3645.38,4.44,,organic,2017,Chicago,Illinois
3/19/2017,1.68,45989.07,1720.14,40737.11,0,3531.82,3527.38,4.44,,organic,2017,Chicago,Illinois
3/12/2017,1.93,33185.31,262.35,29577.44,0,3345.52,3345.52,,,organic,2017,Chicago,Illinois
3/5/2017,1.64,47884.05,444.51,42428.17,0,511.37,511.37,,,organic,2017,Chicago,Illinois
2/26/2017,1.69,46602.16,799.29,37768.66,0,834.21,829.77,4.44,,organic,2017,Chicago,Illinois
2/19/2017,1.6,36645.7,324.96,28155.69,0,8165.5,8165.5,,,organic,2017,Chicago,Illinois
2/12/2017,1.53,35870.49,49,32792.61,0,328.88,328.88,,,organic,2017,Chicago,Illinois
2/5/2017,1.49,42439.11,82.09,39288.55,0,368.47,368.47,,,organic,2017,Chicago,Illinois
1/29/2017,1.51,44735.4,87.33,40554.73,0,493.34,488.9,4.44,,organic,2017,Chicago,Illinois
1/22/2017,1.51,47561.03,52.69,43587.09,0,3921.25,3921.25,,,organic,2017,Chicago,Illinois
1/15/2017,1.85,38542.5,78.31,34378.08,0,486.11,486.11,,,organic,2017,Chicago,Illinois
1/8/2017,1.81,28099.34,70.76,23893.31,0,4135.27,4135.27,,,organic,2017,Chicago,Illinois
1/1/2017,1.34,36915.87,36.67,34076.57,0,282.63,282.63,,,organic,2017,Chicago,Illinois
3/25/2018,1.69,35088.36,324.87,27550.29,0,7213.2,7176.54,36.66,,organic,2018,Chicago,Illinois
3/18/2018,1.66,35542.17,184.53,26955.74,0,841.9,8398.57,3.33,,organic,2018,Chicago,Illinois
3/11/2018,1.66,41969.83,583.18,32382.95,0,93.7,899.36,13.34,,organic,2018,Chicago,Illinois
3/4/2018,1.62,46026.58,1107.05,35255.03,0,9664.5,9654.5,1,,organic,2018,Chicago,Illinois
2/25/2018,1.68,36432.65,246.73,29263.75,0,6922.17,698.84,13.33,,organic,2018,Chicago,Illinois
2/18/2018,1.66,33678.58,259.18,24314.04,0,915.36,995.36,1,,organic,2018,Chicago,Illinois
2/11/2018,1.65,38202.17,409.68,26524.51,0,11267.98,11261.31,6.67,,organic,2018,Chicago,Illinois
2/4/2018,1.62,46956.84,313.29,32668.25,0,13975.3,13975.3,,,organic,2018,Chicago,Illinois
1/28/2018,1.72,40770.94,215.4,31318.93,0,9236.61,9236.61,,,organic,2018,Chicago,Illinois
